START_ID,journal,volume,year,END_ID
2-s2.0-85153961502,Transportation Research Part B: Methodological,173,2023,841
2-s2.0-85153521182,IEEE Transactions on Parallel and Distributed Systems,34,2023,882
2-s2.0-85156244519,Solar Energy,258,2023,2323
2-s2.0-85154543583,Thin-Walled Structures,188,2023,132
2-s2.0-85153572814,"Nuclear Instruments and Methods in Physics Research, Section A: Accelerators, Spectrometers, Detectors and Associated Equipment",1052,2023,240
2-s2.0-85153583264,Renewable and Sustainable Energy Reviews,180,2023,499
2-s2.0-85153495840,Nano Research,16,2023,411
2-s2.0-85153346664,Archives of Computational Methods in Engineering,30,2023,526
2-s2.0-85153343432,IEEE Transactions on Power Electronics,38,2023,246
2-s2.0-85153623843,Journal of Consumer Behaviour,22,2023,3291
2-s2.0-85156227459,Journal of Management in Engineering,39,2023,3651
2-s2.0-85153565477,Acta Astronautica,208,2023,2792
2-s2.0-85153563458,Aerospace Science and Technology,138,2023,238
2-s2.0-85153355814,IEEE Transactions on Power Electronics,38,2023,246
2-s2.0-85153486324,Cancer Science,114,2023,3652
2-s2.0-85153676732,Information and Management,60,2023,1555
2-s2.0-85153513041,IEEE Transactions on Intelligent Vehicles,8,2023,1176
2-s2.0-85153768914,European Journal of Nuclear Medicine and Molecular Imaging,50,2023,1771
2-s2.0-85154024469,Physica Status Solidi (B) Basic Research,260,2023,3653
2-s2.0-85153525933,Macromolecular Research,31,2023,3654
2-s2.0-85156101292,Renewable Energy,211,2023,214
2-s2.0-85153386236,IEEE Transactions on Antennas and Propagation,71,2023,1296
2-s2.0-85153715360,Nano Research,16,2023,411
2-s2.0-85153528366,British Journal of Haematology,202,2023,1031
2-s2.0-85154572494,Nano Research,16,2023,411
2-s2.0-85153389589,IEEE Transactions on Intelligent Vehicles,8,2023,1176
2-s2.0-85153401911,Nano Research,16,2023,411
2-s2.0-85153732365,Nano Research,16,2023,411
2-s2.0-85153777871,Nano Research,16,2023,411
2-s2.0-85153354719,Nano Research,16,2023,411
2-s2.0-85153797187,Progress in Energy and Combustion Science,97,2023,133
2-s2.0-85153331977,Nano Research,16,2023,411
2-s2.0-85153378622,Soft Computing,27,2023,517
2-s2.0-85156145867,Transplantation and Cellular Therapy,29,2023,3655
2-s2.0-85154617550,Nature Astronomy,7,2023,1450
2-s2.0-85153800525,IEEE Transactions on Antennas and Propagation,71,2023,1296
2-s2.0-85153764205,Nano Research,16,2023,411
2-s2.0-85153726761,Nano Research,16,2023,411
2-s2.0-85152690536,Nano Research,16,2023,411
2-s2.0-85152637421,Computers and Geotechnics,159,2023,236
2-s2.0-85152721368,Ocean Engineering,279,2023,313
2-s2.0-85153309425,Nano Research,16,2023,411
2-s2.0-85153089035,Nano Research,16,2023,411
2-s2.0-85152438221,Neural Computing and Applications,35,2023,497
2-s2.0-85152626528,Engineering Structures,286,2023,184
2-s2.0-85152785194,Nano Research,16,2023,411
2-s2.0-85152563026,Nano Research,16,2023,411
2-s2.0-85152928339,New Phytologist,239,2023,1936
2-s2.0-85153105332,OpenNano,12,2023,3656
2-s2.0-85152925502,"Nuclear Instruments and Methods in Physics Research, Section A: Accelerators, Spectrometers, Detectors and Associated Equipment",1052,2023,240
2-s2.0-85152785743,Nano Research,16,2023,411
2-s2.0-85153118518,Nano Research,16,2023,411
2-s2.0-85152793382,Nano Research,16,2023,411
2-s2.0-85153052383,Nano Research,16,2023,411
2-s2.0-85152687135,Journal of Loss Prevention in the Process Industries,83,2023,225
2-s2.0-85152531164,Ocean Engineering,279,2023,313
2-s2.0-85153056482,Soft Computing,27,2023,517
2-s2.0-85152961664,Energy and Buildings,290,2023,310
2-s2.0-85153031067,Nano Research,16,2023,411
2-s2.0-85153043169,Building Simulation,16,2023,444
2-s2.0-85153178892,Plasma Science and Technology,25,2023,3657
2-s2.0-85152642454,International Journal of Computer Vision,131,2023,527
2-s2.0-85153099640,Nano Research,16,2023,411
2-s2.0-85152667413,Nano Research,16,2023,411
2-s2.0-85152599329,Nano Energy,112,2023,135
2-s2.0-85152558017,Nano Research,16,2023,411
2-s2.0-85152645949,Acta Biomaterialia,164,2023,2772
2-s2.0-85153087479,Nano Research,16,2023,411
2-s2.0-85153277404,Engineering Structures,286,2023,184
2-s2.0-85153101702,Nano Research,16,2023,411
2-s2.0-85152583659,Nano Research,16,2023,411
2-s2.0-85152685085,Nano Research,16,2023,411
2-s2.0-85152715620,Ocean Engineering,279,2023,313
2-s2.0-85152890293,Tribology International,185,2023,125
2-s2.0-85153177437,Powder Technology,425,2023,295
2-s2.0-85152941177,Engineering Structures,286,2023,184
2-s2.0-85153175920,Tribology International,185,2023,125
2-s2.0-85153084416,Nano Research,16,2023,411
2-s2.0-85152712465,Ocean Engineering,279,2023,313
2-s2.0-85152622717,Cold Regions Science and Technology,211,2023,233
2-s2.0-85152584335,Landscape Ecology,38,2023,2454
2-s2.0-85152658332,Nano Research,16,2023,411
2-s2.0-85153051887,Building Simulation,16,2023,444
2-s2.0-85152922167,2D Materials,10,2023,2988
2-s2.0-85152628429,Aerospace Science and Technology,138,2023,238
2-s2.0-85152483794,Sustainable Cities and Society,94,2023,195
2-s2.0-85153099342,Nano Research,16,2023,411
2-s2.0-85152469700,Building Simulation,16,2023,444
2-s2.0-85152482502,Displays,78,2023,3280
2-s2.0-85153090891,Nano Research,16,2023,411
2-s2.0-85153031373,Journal of Cleaner Production,408,2023,296
2-s2.0-85152427009,Nano Research,16,2023,411
2-s2.0-85152453377,Marine Structures,90,2023,123
2-s2.0-85152489690,Engineering Failure Analysis,149,2023,205
2-s2.0-85152777491,Nano Research,16,2023,411
2-s2.0-85153105492,Nano Energy,112,2023,135
2-s2.0-85153058848,Nano Research,16,2023,411
2-s2.0-85153309617,Building Simulation,16,2023,444
2-s2.0-85152794537,Nano Research,16,2023,411
2-s2.0-85153103512,Building Simulation,16,2023,444
2-s2.0-85152622139,"Nuclear Instruments and Methods in Physics Research, Section A: Accelerators, Spectrometers, Detectors and Associated Equipment",1052,2023,240
2-s2.0-85153033964,Information and Management,60,2023,1555
2-s2.0-85152658310,Ocean Engineering,279,2023,313
2-s2.0-85153113714,Remote Sensing of Environment,292,2023,483
2-s2.0-85152903768,Global Ecology and Biogeography,32,2023,3658
2-s2.0-85153104695,Nano Research,16,2023,411
2-s2.0-85153044062,Plant Cell,35,2023,817
2-s2.0-85152887473,Renewable Energy,210,2023,214
2-s2.0-85152708341,Nano Research,16,2023,411
2-s2.0-85153205150,Computer Vision and Image Understanding,232,2023,3035
2-s2.0-85153113432,Nano Research,16,2023,411
2-s2.0-85153205394,Tribology International,185,2023,125
2-s2.0-85152903760,Tunnelling and Underground Space Technology,137,2023,199
2-s2.0-85152645641,Environmental Progress and Sustainable Energy,42,2023,1991
2-s2.0-85152914105,Applied Energy,341,2023,134
2-s2.0-85152599125,Cement and Concrete Composites,140,2023,451
2-s2.0-85152627080,Automation in Construction,151,2023,221
2-s2.0-85153304431,Plasma Science and Technology,25,2023,3657
2-s2.0-85153044587,Transportation Research Part C: Emerging Technologies,152,2023,349
2-s2.0-85153062171,Nano Research,16,2023,411
2-s2.0-85152679561,"Resources, Conservation and Recycling",194,2023,136
2-s2.0-85153100931,Nano Research,16,2023,411
2-s2.0-85153218703,Structures,53,2023,323
2-s2.0-85152886399,Nano Research,16,2023,411
2-s2.0-85153256230,Structural Design of Tall and Special Buildings,32,2023,997
2-s2.0-85153082946,Building Simulation,16,2023,444
2-s2.0-85153076451,Nano Research,16,2023,411
2-s2.0-85152594587,Tunnelling and Underground Space Technology,137,2023,199
2-s2.0-85153101516,Journal of Thermal Analysis and Calorimetry,148,2023,1278
2-s2.0-85152474367,Engineering Structures,286,2023,184
2-s2.0-85152953402,Environmental Pollution,328,2023,304
2-s2.0-85152457893,Computers and Geotechnics,159,2023,236
2-s2.0-85152520125,Nano Research,16,2023,411
2-s2.0-85153263323,Energy Science and Engineering,11,2023,1812
2-s2.0-85153285853,Technological Forecasting and Social Change,192,2023,264
2-s2.0-85152553822,Journal of Materiomics,9,2023,1621
2-s2.0-85152595940,Remote Sensing of Environment,292,2023,483
2-s2.0-85152777760,Neural Computing and Applications,35,2023,497
2-s2.0-85151960891,Natural Hazards,117,2023,904
2-s2.0-85151559634,Nano Research,16,2023,411
2-s2.0-85151270089,Applied Mathematical Modelling,119,2023,162
2-s2.0-85151502217,Applied Surface Science,624,2023,105
2-s2.0-85151525068,Tunnelling and Underground Space Technology,137,2023,199
2-s2.0-85151479880,Progress in Particle and Nuclear Physics,131,2023,929
2-s2.0-85151694095,Energy,274,2023,165
2-s2.0-85151348579,Nano Research,16,2023,411
2-s2.0-85151935183,Atmospheric and Oceanic Science Letters,16,2023,3659
2-s2.0-85151665378,Journal of Geometry and Physics,189,2023,271
2-s2.0-85151468570,Nano Research,16,2023,411
2-s2.0-85151252097,Nano Research,16,2023,411
2-s2.0-85151279114,Journal of Building Engineering,70,2023,74
2-s2.0-85152137083,Engineering Structures,286,2023,184
2-s2.0-85151799092,Computers and Geotechnics,159,2023,236
2-s2.0-85151554590,IEEE Transactions on Industry Applications,59,2023,1459
2-s2.0-85152269611,Journal of Thermal Analysis and Calorimetry,148,2023,1278
2-s2.0-85151486067,Nano Research,16,2023,411
2-s2.0-85151438544,Nano Research,16,2023,411
2-s2.0-85152078337,AIChE Journal,69,2023,500
2-s2.0-85151479371,"Journal of Neurology, Neurosurgery and Psychiatry",94,2023,3660
2-s2.0-85152237815,Computers and Geotechnics,159,2023,236
2-s2.0-85151291729,Computerized Medical Imaging and Graphics,107,2023,228
2-s2.0-85152122598,Measurement Science and Technology,34,2023,127
2-s2.0-85152361175,Metallurgical and Materials Transactions A: Physical Metallurgy and Materials Science,54,2023,3474
2-s2.0-85151670617,Corrosion Science,218,2023,224
2-s2.0-85151420384,Nano Research,16,2023,411
2-s2.0-85151687574,Journal of Constructional Steel Research,206,2023,192
2-s2.0-85151286254,Organic Electronics,118,2023,3661
2-s2.0-85152138421,Sustainable Cities and Society,94,2023,195
2-s2.0-85151569661,Energy Geoscience,4,2023,3662
2-s2.0-85151758023,Energy,274,2023,165
2-s2.0-85151440987,Nano Research,16,2023,411
2-s2.0-85151467425,Energy,274,2023,165
2-s2.0-85151144686,Rock Mechanics and Rock Engineering,56,2023,963
2-s2.0-85152125112,Applied Energy,341,2023,134
2-s2.0-85152270197,Journal of Air Transport Management,110,2023,1939
2-s2.0-85150968312,Journal of Food Process Engineering,46,2023,1873
2-s2.0-85151660021,Journal of Building Engineering,70,2023,74
2-s2.0-85152413671,"Journal of Applied Mechanics, Transactions ASME",90,2023,2438
2-s2.0-85151544891,Ceramics International,49,2023,260
2-s2.0-85152297526,Bioresource Technology,379,2023,380
2-s2.0-85152137337,Engineering Structures,286,2023,184
2-s2.0-85151243287,International Journal of Multiphase Flow,164,2023,212
2-s2.0-85152370550,Nano Research,16,2023,411
2-s2.0-85151487404,Nano Research,16,2023,411
2-s2.0-85151035631,Journal of Building Engineering,70,2023,74
2-s2.0-85150973175,Nano Research,16,2023,411
2-s2.0-85152125366,Precision Engineering,82,2023,81
2-s2.0-85151292525,Journal of Building Engineering,70,2023,74
2-s2.0-85152148566,Engineering Failure Analysis,149,2023,205
2-s2.0-85151807453,Journal of Constructional Steel Research,206,2023,192
2-s2.0-85151530291,Journal of Affective Disorders,332,2023,252
2-s2.0-85151488312,Nano Research,16,2023,411
2-s2.0-85151374263,Nano Research,16,2023,411
2-s2.0-85152408450,Nano Research,16,2023,411
2-s2.0-85152244007,Talanta,259,2023,109
2-s2.0-85150974250,International Journal of Fuzzy Systems,25,2023,520
2-s2.0-85151797314,Case Studies in Construction Materials,18,2023,69
2-s2.0-85151537636,Journal of Building Engineering,70,2023,74
2-s2.0-85151509500,Journal of Constructional Steel Research,206,2023,192
2-s2.0-85151263881,Nano Research,16,2023,411
2-s2.0-85152371193,Nano Research,16,2023,411
2-s2.0-85151311074,Nano Research,16,2023,411
2-s2.0-85151485694,Nano Research,16,2023,411
2-s2.0-85151297511,International Journal of Impact Engineering,177,2023,282
2-s2.0-85152115502,Computerized Medical Imaging and Graphics,107,2023,228
2-s2.0-85152098127,Bioresource Technology,379,2023,380
2-s2.0-85151545321,Journal of Loss Prevention in the Process Industries,83,2023,225
2-s2.0-85151792531,Engineering Structures,286,2023,184
2-s2.0-85152147479,"Nuclear Instruments and Methods in Physics Research, Section A: Accelerators, Spectrometers, Detectors and Associated Equipment",1052,2023,240
2-s2.0-85152246170,Journal of Water Process Engineering,53,2023,377
2-s2.0-85152391149,Nano Research,16,2023,411
2-s2.0-85151449360,Nano Research,16,2023,411
2-s2.0-85151545403,Nano Research,16,2023,411
2-s2.0-85151487441,Nano Research,16,2023,411
2-s2.0-85152414796,Trends in Biochemical Sciences,48,2023,3038
2-s2.0-85152379187,Bone Marrow Transplantation,58,2023,982
2-s2.0-85150969677,Building Simulation,16,2023,444
2-s2.0-85151334853,Nano Research,16,2023,411
2-s2.0-85151676367,"Brain, Behavior, and Immunity",111,2023,3663
2-s2.0-85151506915,IEEE Transactions on Intelligent Transportation Systems,24,2023,976
2-s2.0-85151562550,Mechanism and Machine Theory,185,2023,2816
2-s2.0-85152405569,Nano Research,16,2023,411
2-s2.0-85151458487,Decision Support Systems,170,2023,289
2-s2.0-85151034879,Ocean Engineering,279,2023,313
2-s2.0-85151557628,Science of the Total Environment,880,2023,172
2-s2.0-85152199800,Progress in Particle and Nuclear Physics,131,2023,929
2-s2.0-85151482837,Laser and Photonics Reviews,17,2023,1497
2-s2.0-85151504595,Nano Research,16,2023,411
2-s2.0-85151659595,Nano Research,16,2023,411
2-s2.0-85151529116,Computer Physics Communications,288,2023,498
2-s2.0-85151350254,Mechanism and Machine Theory,185,2023,2816
2-s2.0-85152372261,Nano Research,16,2023,411
2-s2.0-85151435132,Knowledge and Information Systems,65,2023,1003
2-s2.0-85152238163,Engineering Structures,286,2023,184
2-s2.0-85151058776,Industrial Crops and Products,197,2023,981
2-s2.0-85151248891,Nano Research,16,2023,411
2-s2.0-85150975278,Nano Research,16,2023,411
2-s2.0-85151998003,Neural Computing and Applications,35,2023,497
2-s2.0-85149363851,Annals of Operations Research,326,2023,1054
2-s2.0-85149869198,Nano Research,16,2023,411
2-s2.0-85150156526,Nano Research,16,2023,411
2-s2.0-85150238941,Safety Science,163,2023,232
2-s2.0-85150685440,International Journal of Applied Ceramic Technology,20,2023,1950
2-s2.0-85150356259,Nano Research,16,2023,411
2-s2.0-85149416907,IEEE Transactions on Vehicular Technology,72,2023,889
2-s2.0-85150436421,Magnetic Resonance in Medicine,90,2023,1025
2-s2.0-85150958122,Nano Research,16,2023,411
2-s2.0-85150951210,Advances in Atmospheric Sciences,40,2023,1231
2-s2.0-85150455440,Journal of Population Economics,36,2023,3664
2-s2.0-85149872876,Journal of Water Process Engineering,53,2023,377
2-s2.0-85149818057,Optics and Lasers in Engineering,166,2023,151
2-s2.0-85149654809,Nano Research,16,2023,411
2-s2.0-85150370713,Nano Research,16,2023,411
2-s2.0-85149725634,Landslides,20,2023,522
2-s2.0-85149736923,Pattern Recognition,139,2023,130
2-s2.0-85150635234,Nano Research,16,2023,411
2-s2.0-85150869405,Journal of Building Engineering,70,2023,74
2-s2.0-85150821188,Mechanical Systems and Signal Processing,194,2023,234
2-s2.0-85149849844,Nano Research,16,2023,411
2-s2.0-85150515982,International Journal of Circuit Theory and Applications,51,2023,3665
2-s2.0-85150234244,International Journal of Fatigue,172,2023,1933
2-s2.0-85149990935,Building Simulation,16,2023,444
2-s2.0-85150392579,Journal of Environmental Management,337,2023,329
2-s2.0-85149387240,Nano Research,16,2023,411
2-s2.0-85150218275,Scientific African,20,2023,3666
2-s2.0-85149912726,Nano Research,16,2023,411
2-s2.0-85150486344,Soil Dynamics and Earthquake Engineering,170,2023,229
2-s2.0-85149883996,IEEE Antennas and Wireless Propagation Letters,22,2023,1234
2-s2.0-85150344523,International Journal of Consumer Studies,47,2023,3667
2-s2.0-85149878690,Nano Research,16,2023,411
2-s2.0-85150360933,Nano Research,16,2023,411
2-s2.0-85150303796,Journal of Foot and Ankle Surgery,62,2023,3668
2-s2.0-85149422506,IEEE Transactions on Vehicular Technology,72,2023,889
2-s2.0-85150349533,International Review of Economics and Finance,86,2023,463
2-s2.0-85149394964,Nano Research,16,2023,411
2-s2.0-85150424864,Wireless Networks,29,2023,1021
2-s2.0-85149760146,Annals of Nuclear Energy,187,2023,95
2-s2.0-85150932419,Internet of Things (Netherlands),22,2023,193
2-s2.0-85150187931,Pattern Recognition,139,2023,130
2-s2.0-85150031168,Nature Sustainability,6,2023,852
2-s2.0-85149426421,IEEE Transactions on Control Systems Technology,31,2023,1485
2-s2.0-85149405473,Reliability Engineering and System Safety,235,2023,139
2-s2.0-85150905585,Soil Dynamics and Earthquake Engineering,170,2023,229
2-s2.0-85149402082,IEEE Transactions on Vehicular Technology,72,2023,889
2-s2.0-85150630086,Nano Research,16,2023,411
2-s2.0-85149404381,IEEE Transactions on Vehicular Technology,72,2023,889
2-s2.0-85149377327,IEEE Transactions on Sustainable Energy,14,2023,1529
2-s2.0-85149738929,Nano Research,16,2023,411
2-s2.0-85150512219,Nano Research,16,2023,411
2-s2.0-85149693876,International Journal of Applied Ceramic Technology,20,2023,1950
2-s2.0-85149864329,Nano Research,16,2023,411
2-s2.0-85149382106,IEEE Communications Magazine,61,2023,1866
2-s2.0-85150191872,Scientific African,20,2023,3666
2-s2.0-85149962888,International Journal of Image and Graphics,23,2023,3669
2-s2.0-85149744881,Nano Research,16,2023,411
2-s2.0-85149765864,Medical and Biological Engineering and Computing,61,2023,1948
2-s2.0-85150352412,Nano Research,16,2023,411
2-s2.0-85150648333,Medical and Biological Engineering and Computing,61,2023,1948
2-s2.0-85150385580,Nano Research,16,2023,411
2-s2.0-85149857964,Journal of Non-Equilibrium Thermodynamics,48,2023,1553
2-s2.0-85149384919,IEEE Transactions on Sustainable Energy,14,2023,1529
2-s2.0-85150910668,Laser and Photonics Reviews,17,2023,1497
2-s2.0-85149472374,Nano Research,16,2023,411
2-s2.0-85149381646,IEEE Transactions on Network Science and Engineering,10,2023,1541
