name,ID,domain
data management,00008722,computerscience
geology,00008723,computerscience
Disposable medical mask,00008724,computerscience
Electron devices,00008725,computerscience
Hostility,00008726,computerscience
Internet of Everything,00008727,computerscience
Deflection yokes,00008728,computerscience
Corrective maintenance,00008729,computerscience
Overlay networks,00008730,computerscience
Decomposition methods,00008731,computerscience
Ionophores,00008732,computerscience
Optical Imaging,00008733,computerscience
Potassium Channels,00008734,computerscience
"Angioplasty, Balloon",00008735,computerscience
"Arteriovenous Shunt, Surgical",00008736,computerscience
Cardiovascular Agents,00008737,computerscience
Child safety,00008738,computerscience
Corpus Striatum,00008739,computerscience
Dengue Virus,00008740,computerscience
Castings,00008741,computerscience
High Pressure,00008742,computerscience
Lead titanate,00008743,computerscience
Springs (components),00008744,computerscience
Particulate Matter,00008745,computerscience
Calixarenes,00008746,computerscience
Inpatients,00008747,computerscience
creativity,00008748,computerscience
employee,00008749,computerscience
Center and scale prediction,00008750,computerscience
Bioethanol,00008751,computerscience
Graphene devices,00008752,computerscience
RNA Polymerase III,00008753,computerscience
Research Design,00008754,computerscience
Sample Size,00008755,computerscience
Classification framework,00008756,computerscience
Bronchoalveolar Lavage Fluid,00008757,computerscience
Nylons,00008758,computerscience
Lyapunov methods,00008759,computerscience
Magnetic separation,00008760,computerscience
Aerodynamic stability,00008761,computerscience
"Amino Acid Transport Systems, Neutral",00008762,computerscience
Dendritic Cells,00008763,computerscience
Functions,00008764,computerscience
Health,00008765,computerscience
"Antigens, Neoplasm",00008766,computerscience
anger,00008767,computerscience
compliance,00008768,computerscience
"Genome, Human",00008769,computerscience
Carcinogens,00008770,computerscience
"Anesthesia, Local",00008771,computerscience
Lidocaine,00008772,computerscience
ageostrophic flow,00008773,computerscience
Failure rate,00008774,computerscience
Flexural Strength,00008775,computerscience
Magnesium Oxide,00008776,computerscience
Active Sensing,00008777,computerscience
Beam-steering,00008778,computerscience
Cascaded metasurface,00008779,computerscience
10kv,00008780,computerscience
Gate turn-off thyristors,00008781,computerscience
High-voltages,00008782,computerscience
Annotated datasets,00008783,computerscience
Automatic transcription,00008784,computerscience
Executable instructions,00008785,computerscience
"Aspergillosis, Allergic Bronchopulmonary",00008786,computerscience
Aspergillus,00008787,computerscience
Aspergillus fumigatus,00008788,computerscience
3-dipolar cycloaddition,00008789,computerscience
Plant layout,00008790,computerscience
"Immunotherapy, Adoptive",00008791,computerscience
Bacillus subtilis,00008792,computerscience
Fluorine containing polymers,00008793,computerscience
Design parameters,00008794,computerscience
Electron spectroscopy,00008795,computerscience
DEA-Malmquist,00008796,computerscience
Ethyl Cellulose,00008797,computerscience
Cluster management,00008798,computerscience
HPC,00008799,computerscience
Trapped ions,00008800,computerscience
Gene Drive Technology,00008801,computerscience
"Hybridization, Genetic",00008802,computerscience
Infertility,00008803,computerscience
transient receptor potential channel 1,00008804,computerscience
biceps brachii muscle,00008805,computerscience
Geomagnetism,00008806,computerscience
Analytic solution,00008807,computerscience
Benzoquinones,00008808,computerscience
Coarse-grained,00008809,computerscience
Fine grained,00008810,computerscience
Borates,00008811,computerscience
Adiabatic nitrations,00008812,computerscience
Peptide Library,00008813,computerscience
Amoxicillin,00008814,computerscience
Acetyltransferases,00008815,computerscience
Manganese alloys,00008816,computerscience
Manganese steel,00008817,computerscience
Death Domain,00008818,computerscience
Death Domain Superfamily,00008819,computerscience
"Receptor, Nerve Growth Factor",00008820,computerscience
Gulangyu Island,00008821,computerscience
Copolymerization,00008822,computerscience
Conditional user engagement prediction,00008823,computerscience
Cross-platform,00008824,computerscience
Human papillomavirus 16,00008825,computerscience
Human papillomavirus 18,00008826,computerscience
Rare earth elements,00008827,computerscience
Bio-manufacturing,00008828,computerscience
Hydraulic fracturing,00008829,computerscience
Arabinose,00008830,computerscience
Carbonyl compounds,00008831,computerscience
Boundaries,00008832,computerscience
Water pollution,00008833,computerscience
Water recycling,00008834,computerscience
Inteins,00008835,computerscience
Protein Splicing,00008836,computerscience
drip irrigation,00008837,computerscience
Bootstrapping,00008838,computerscience
Ciphertexts,00008839,computerscience
Collective Efficacy,00008840,computerscience
Agricultural Inoculants,00008841,computerscience
hadron,00008842,computerscience
Gages,00008843,computerscience
Dual outputs,00008844,computerscience
Shule Basin,00008845,computerscience
Bi-material,00008846,computerscience
Bi-material beam,00008847,computerscience
Bioceramics,00008848,computerscience
Anaerobic Ammonia Oxidation,00008849,computerscience
Coronavirus Papain-Like Proteases,00008850,computerscience
"Spectrophotometry, Infrared",00008851,computerscience
Loudspeakers,00008852,computerscience
Gas mixtures,00008853,computerscience
"Receptors, G-Protein-Coupled",00008854,computerscience
Inductive power transmission,00008855,computerscience
Conversion rates,00008856,computerscience
Cvr prediction,00008857,computerscience
Python,00008858,computerscience
coagulation,00008859,computerscience
Different layers,00008860,computerscience
Anomaly detection methods,00008861,computerscience
Detection approach,00008862,computerscience
Failure detection,00008863,computerscience
Fundamental concepts,00008864,computerscience
Co-attention,00008865,computerscience
Conditional independences,00008866,computerscience
Auxiliary graph,00008867,computerscience
Accounting methods,00008868,computerscience
Glass industry,00008869,computerscience
Automated machine learning,00008870,computerscience
Potentiometers (electric measuring instruments),00008871,computerscience
All-solid-state potentiometric sensors,00008872,computerscience
Data analytics,00008873,computerscience
Dynamic graph,00008874,computerscience
Academic search,00008875,computerscience
Bimodal distribution,00008876,computerscience
Binary labels,00008877,computerscience
Causal graph,00008878,computerscience
Engineering facilities,00008879,computerscience
Discrimination tasks,00008880,computerscience
Libraries,00008881,computerscience
Conversational search,00008882,computerscience
Historical queries,00008883,computerscience
Wireless networks,00008884,computerscience
Algorithm design,00008885,computerscience
Data streams mining,00008886,computerscience
Distributed data stream mining,00008887,computerscience
Industrial manipulators,00008888,computerscience
C language,00008889,computerscience
Neutron irradiation,00008890,computerscience
Cross-Linking Reagents,00008891,computerscience
Cathodic polarization,00008892,computerscience
bridged compound,00008893,computerscience
Allografts,00008894,computerscience
cultural geography,00008895,computerscience
Automatic-learning,00008896,computerscience
Alveolar Epithelial Cells,00008897,computerscience
Aptamers,00008898,computerscience
aura,00008899,computerscience
Mycobacterium avium Complex,00008900,computerscience
Candida albicans,00008901,computerscience
candidemia,00008902,computerscience
Bend Strength,00008903,computerscience
Redundant manipulators,00008904,computerscience
Multi tasks,00008905,computerscience
Dipeptidyl Peptidase 4,00008906,computerscience
Magnetic resonance,00008907,computerscience
Current voltage characteristics,00008908,computerscience
Adaptive mesh generation,00008909,computerscience
FDTD,00008910,computerscience
amputee,00008911,computerscience
bionics,00008912,computerscience
Fourier Analysis,00008913,computerscience
"Spectrometry, Fluorescence",00008914,computerscience
Convolutional networks,00008915,computerscience
Dileptons,00008916,computerscience
Mooring,00008917,computerscience
Asymmetric coupling,00008918,computerscience
Asymmetry,00008919,computerscience
absorption,00008920,computerscience
damping,00008921,computerscience
cyclic loading,00008922,computerscience
energy dissipation,00008923,computerscience
bioassay,00008924,computerscience
Xiluodu Dam,00008925,computerscience
building code,00008926,computerscience
Sensor data fusion,00008927,computerscience
Basic design wind speed,00008928,computerscience
Baseline engines,00008929,computerscience
Fuzzy control,00008930,computerscience
Closed-loop control,00008931,computerscience
numerical method,00008932,computerscience
seismic design,00008933,computerscience
Agency conflict,00008934,computerscience
earthquake,00008935,computerscience
Conductivity,00008936,computerscience
drug,00008937,computerscience
Compressible flow,00008938,computerscience
Programmable logic controllers,00008939,computerscience
CNF formulas,00008940,computerscience
Depth of proof,00008941,computerscience
